OrderDate,Order,AssetName,AssetDescription,WorkDescription,ReportedDate,PlannedDurationHrs,ActualStartDateTime,ActualEndDateTime,Duration,WorkTypeValue,SystemTypeValue,WorkStatusValue,FailureTypeValue,RemedyTypeValue,ParentLocationValue,ReferenceReport,MonthY,WorkPriorityValue,OffshoreReport,RequiredByDate,Month Name,Year
1/20/2025 9:44,WO-SPM-CBM_100072,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Monthly Cathodic protection potential measurement,,,1/23/2025 10:00,1/23/2025 12:00,2,Planned Maint.,Cathodic Protection,Completed,,,ABB_SPM_Onshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:36,WO-SPM-CBM_100071,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,1/20/2025 10:00,1/20/2025 11:00,1,Planned Maint.,Piping,Completed,,,ABB_SPM_Onshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:19,WO-W_SHOP_100124,COMP-02,Air Compressor - Bauer Mariner 320-B,Weekly Inspection,,,1/24/2025 13:00,1/24/2025 13:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:18,WO-W_SHOP_100123,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,1/20/2025 8:00,1/20/2025 8:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:14,WO-W_SHOP_100122,Genset-01,Generator- Megapower,Weekly Inspection,,,1/20/2025 8:40,1/20/2025 9:10,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:10,WO-CBM_100440,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,1/21/2025 8:05,1/21/2025 9:18,1.216666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2870,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:10,WO-CBM_100439,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,1/21/2025 8:05,1/21/2025 9:18,1.216666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2870,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:09,WO-CBM_100438,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,1/21/2025 8:05,1/21/2025 9:18,1.216666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2870,2025-01 (Jan),P2 - Medium,,,January,2025
1/20/2025 9:08,WO-CBM_100437,ABB,CMB System for Planned Maint.,ABB - Pre-berthing Checks,,,1/18/2025 7:03,1/18/2025 8:00,0.95,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2869,2025-01 (Jan),P1 - High,,,January,2025
1/20/2025 6:00,WO-SPM_100467,SPM-AE-BY-02,CALM Buoy - CO760,"SPM - Bi-Weekly Turntable Rotation & Locking Pins, Guides and Brakes",,1,,,,Planned Maint.,Bouy Body,Open,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,1/26/2025,January,2025
1/20/2025 6:00,WO-SPM_100466,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Quarterly MBC GVI,,0.5,,,,Planned Maint.,MBC,Open,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,1/26/2025,January,2025
1/19/2025 6:00,WO-CBM_100434,ABB,CMB System for Planned Maint.,ABB - Quarterly Coating,,4,,,,Planned Maint.,Bouy Body,Open,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,1/19/2025,February,2025
1/15/2025 7:01,WO-CBM_100436,ABB,CMB System for Planned Maint.,ABB - Pre-berthing Checks,,,1/15/2025 8:15,1/15/2025 9:00,0.75,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2866,2025-01 (Jan),P1 - High,,,January,2025
1/13/2025 13:58,WO-JET_100056,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk / Pipeline Inspection,,,1/17/2025 8:30,1/17/2025 10:00,1.5,Planned Maint.,Piping,Completed,,,Oil_Jetty,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:56,WO-JET_100055,Oil-Jetty,Oil Jetty System for Planned Maintenance,Monthly Sump and Sump Pipeline Inspection,,,1/17/2025 10:30,1/17/2025 11:00,0.5,Planned Maint.,Piping,Completed,,,Oil_Jetty,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:54,WO-JET_100054,Oil-Jetty,Oil Jetty System for Planned Maintenance,Monthly Valve/Pressure Gauges Inspection,,,1/17/2025 10:00,1/17/2025 10:30,0.5,Planned Maint.,Valve,Completed,,,Oil_Jetty,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:39,WO-SPM_100460,SPM-AE-WH-01,SPM Winch Assy,SPM Winch Functionality Test,,,1/17/2025 8:15,1/17/2025 12:00,3.75,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:13,WO-W_SHOP_100120,Genset-01,Generator- Megapower,Weekly Inspection,,,1/13/2025 9:00,1/13/2025 9:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:12,WO-W_SHOP_100119,COMP-02,Air Compressor - Bauer Mariner 320-B,Weekly Inspection,,,1/17/2025 8:00,1/17/2025 8:20,0.333333333,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 13:10,WO-W_SHOP_100118,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,1/13/2025 8:00,1/13/2025 8:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 12:12,WO-CBM_100435,ABB,CMB System for Planned Maint.,ABB - Quarterly MATTHEW Buoy Body (Subsea ) GVI,,,1/13/2025 9:51,1/13/2025 10:02,0.183333333,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2864,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 12:08,WO-CBM_100433,ABB,CMB System for Planned Maint.,ABB - Monthly Bouy Location,,,1/15/2025 8:15,1/15/2025 9:00,0.75,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2866,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 12:07,WO-CBM_100432,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,1/15/2025 8:15,1/15/2025 9:00,0.75,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2866,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 12:06,WO-CBM_100431,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,1/15/2025 8:15,1/15/2025 9:00,0.75,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2866,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 12:06,WO-CBM_100430,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,1/15/2025 8:15,1/15/2025 9:00,0.75,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2866,2025-01 (Jan),P2 - Medium,,,January,2025
1/13/2025 11:42,WO-CBM_100429,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,1/12/2025 8:13,1/12/2025 9:00,0.783333333,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2863,2025-01 (Jan),P1 - High,,,January,2025
1/13/2025 11:38,WO-CBM_100428,ABB,CMB System for Planned Maint.,ABB - Pre-berthing Checks,,,1/9/2025 10:45,1/9/2025 11:43,0.966666667,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2862,2025-01 (Jan),P1 - High,,,January,2025
1/13/2025 11:07,WO-SPM_100459,SPM-AE-BY-02,CALM Buoy - CO760,"SPM -Decommissioning CALM BUOY CO760
- Flushing of floating hose and pipelines of the SPM
- Disconnection of floating hose from SPM2 and storing at Alpha gravity base.
- MBC change out.",,,2/3/2025 11:00,2/12/2025 17:30,222.5,Projects,Bouy Body,Completed,,,SPM_Offshore,"DPR 2880,81,82,83,85,86,89 / SPM Report 257",2025-02 (Feb),P2 - Medium,SPM Report,,February,2025
1/12/2025 6:00,WO-CBM_100426,ABB-PLEM-01,ABB Pipeline End Manifold Assembly,ABB - Bi-annual PLEM Cathodic Protection System,,0.75,,,,Planned Maint.,Cathodic Protection,Open,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,1/12/2025,January,2025
1/12/2025 6:00,WO-CBM_100421,ABB-CP-01,ABB Cathodic Protection System - Offshore,ABB - Bi-Annual Buoys Cathodic protection GVI and CP readings,,1,,,,Planned Maint.,Cathodic Protection,Open,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,1/12/2025,January,2025
1/10/2025 14:43,WO-SPM_100447,SPM-AE-BY-02,CALM Buoy - CO760,Quarterly SPM Location,,,1/2/2025 10:43,1/2/2025 11:10,0.45,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
1/9/2025 9:22,WO-SPM-CBM_100070,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,1/14/2025 13:00,1/14/2025 14:30,1.5,Planned Maint.,Piping,Completed,,,ABB_SPM_Onshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:37,WO-SPM_100458,SPM-AE-BY-02,CALM Buoy - CO760,MPI on Lifting/Rigging Points (SPM2),,,1/11/2025 8:40,1/11/2025 11:40,3,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:35,WO-SPM_100457,SPM-AE-BY-01,CALM Buoy - SO17190,MPI on Lifting/Rigging Points (SPM1),,,1/11/2025 14:00,1/11/2025 16:00,2,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:31,WO-W_SHOP_100121,HTU-01,OCIMF Marine Hose Test Rig,Constellation Pump Installation and Testing,,,1/16/2025 8:00,1/16/2025 12:00,4,Planned Maint.,Others,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:29,WO-SPM-CBM_100069,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk / Pipeline Inspection,,,1/6/2025 10:00,1/6/2025 11:30,1.5,Planned Maint.,Piping,Completed,,,ABB_SPM_Onshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:27,WO-W_SHOP_100116,COMP-02,Air Compressor - Bauer Mariner 320-B,Weekly Inspection,,,1/8/2025 8:00,1/8/2025 9:30,1.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:26,WO-W_SHOP_100115,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,1/6/2025 8:00,1/6/2025 8:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 16:22,WO-W_SHOP_100114,Genset-01,Generator- Megapower,Weekly Inspection,,,1/6/2025 9:00,1/6/2025 9:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 13:47,WO-SPM_100456,SPM-AE-BY-02,CALM Buoy - CO760,"Quarterly Hose End Fittings (torque studs & nuts on hose flanges 
& spool pieces)",,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Hose,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 13:21,WO-CBM_100427,ABB,CMB System for Planned Maint.,ABB-Pre-berthing Checks,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2861,2025-01 (Jan),P1 - High,,,January,2025
1/8/2025 13:05,WO-SPM_100455,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Quarterly Anodes GVI,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Bouy Body,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 13:03,WO-SPM_100454,SPM-AE-BY-02,CALM Buoy - CO760,"SPM - Monthly Inspection of Mooring Bridle/Bridle Platform, Hawser & other Acc. GVI",,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Mooring System,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:59,WO-SPM_100453,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Monthly Hose Pick Up Equipment GVI,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Hoisting & Lifting,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:57,WO-SPM_100452,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Monthly GVI of Floating Hoses & Underwater Hoses (Chinese Lantern),,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Submarine Hose,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:55,WO-SPM_100451,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Solar Panels GVI and cleaning,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,NavAids & Power,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:54,WO-SPM_100450,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Main Bearing Greasing,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Lubrication System,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:53,WO-SPM_100449,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Central Pipe Swivel Greasing and GVI,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Swivel System,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:52,WO-SPM_100448,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Buoy Freeboard/Draft GVI,,,1/12/2025 0:00,1/12/2025 0:00,0,Planned Maint.,Bouy Body,Cancelled,,,SPM_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:45,WO-CBM_100425,ABB,CMB System for Planned Maint.,ABB – Quarterly MBC GVI,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,MBC,Completed,,,ABB_Offshore,DPR 2861,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:44,WO-CBM_100424,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB - Monthly Hose Pick Up Equipment & End Fittings GVI,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Hoisting & Lifting,Completed,,,ABB_Offshore,DPR 2861,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:41,WO-CBM_100423,ABB,CMB System for Planned Maint.,"ABB - Monthly Mooring buoy Pins, Swivel & Touchdown area on Chain",,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:40,WO-CBM_100422,ABB,CMB System for Planned Maint.,ABB - 4-Monthly Sierra Chain GVI,,,1/13/2025 10:10,1/13/2025 10:30,0.333333333,Planned Maint.,Anchoring System,Completed,,,ABB_Offshore,DPR 2864,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:37,WO-CBM_100420,ABB,CMB System for Planned Maint.,ABB - Quarterly Buoy Anodes GVI,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:35,WO-CBM_100419,ABB,CMB System for Planned Maint.,ABB - Monthly Buoy Body GVI and Cleaning,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:34,WO-CBM_100418,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:33,WO-CBM_100417,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:25,WO-CBM_100416,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,1/7/2025 8:35,1/7/2025 10:21,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2861,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 12:13,WO-SPM_200068,SPM-AE-BY-02,CALM Buoy - CO760,"MGR on the western subsea hose (chinese lantern), flanges, floatation collars.
Removed fishing net on mooring chains.",,,1/6/2025 10:55,1/6/2025 12:00,1.083333333,Planned Corrective Maint.,Anchoring System,Completed,Foreign Object Interference,Removed,SPM_Offshore,DPR 2860,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 10:02,WO-CBM_100414,ABB,CMB System for Planned Maint.,"ABB - Monthly Location 

Cleaning and washing of all buoys.",,,1/1/2025 8:29,1/1/2025 9:30,1.016666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2856,2025-01 (Jan),P2 - Medium,,,January,2025
1/8/2025 9:59,WO-CBM_100415,ABB,CMB System for Planned Maint.,ABB - Pre-berthing Checks,,,1/4/2025 9:20,1/4/2025 10:20,1,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2859,2025-01 (Jan),P1 - High,,,January,2025
1/8/2025 9:56,WO-SPM_200067,SPM-AE-BY-02,CALM Buoy - CO760,"MGR on the western subsea hoses (Chinese lantern) flanges, floatation collars",,,1/3/2025 11:26,1/6/2025 12:00,72.56666667,Planned Corrective Maint.,Submarine Hose,Completed,Aquatic Exposure,Removed,SPM_Offshore,"DPR 2858,60",2025-01 (Jan),P2 - Medium,,,January,2025
1/6/2025 7:08,WO-SPM_100446,SPM-AE-BY-02,CALM Buoy - CO760,Seabed Survey and Anchor Locations GVI,,,1/2/2025 9:59,1/2/2025 11:10,1.183333333,Planned Maint.,Anchoring System,Completed,,,SPM_Offshore,DPR 2857 / SPM Report 254,2025-01 (Jan),P3 - Low,SPM Report,,January,2025
1/5/2025 6:00,WO-CBM_100411,ABB-CP-01,ABB Cathodic Protection System - Offshore,ABB – Quarterly CP reading on Subsea Hoses,,0.67,,,,Planned Maint.,Cathodic Protection,Open,,,ABB_Offshore,,2024-12 (Dec),P2 - Medium,,1/5/2025,January,2025
12/31/2024 14:09,WO-CBM_100413,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,1/1/2025 7:44,1/1/2025 9:30,1.766666667,Inspection,Mooring System,Completed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P1 - High,,,January,2025
12/30/2024 15:34,WO-SPM_100444,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Navigation Aids,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,NavAids & Power,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:33,WO-SPM_100443,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly External Leakage GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Piping,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:31,WO-SPM_100442,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly PLEM Valves Operations,,,1/2/2025 9:59,1/2/2025 10:29,0.5,Planned Maint.,Valve,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:30,WO-SPM_100441,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly Expansion Joint GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Piping Support,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:28,WO-SPM_100440,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly Top Side Valve Operations,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Valve,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:27,WO-SPM_100439,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly Fluid Swivel GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Swivel System,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:27,WO-SPM_100438,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly Torque Arm GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Swivel System,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:26,WO-SPM_100437,SPM-AE-BY-02,CALM Buoy - CO760,"SPM - Bi-Weekly Turntable Rotation & Locking Pins, Guides and Brakes",,,1/2/2025 12:24,1/2/2025 12:50,0.433333333,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:24,WO-SPM_100436,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Monthly Cleaning of Floating Hoses & Underwater Hoses (Chinese Lantern),,,1/2/2025 12:24,1/2/2025 12:50,0.433333333,Planned Maint.,Submarine Hose,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:23,WO-SPM_100435,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Solar Panels GVI and cleaning,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,NavAids & Power,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:22,WO-SPM_100434,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Main Bearing Greasing,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Lubrication System,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:21,WO-SPM_100433,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Central Pipe Swivel Greasing and GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Swivel System,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:20,WO-SPM_100432,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Buoy Freeboard/Draft GVI,,,1/2/2025 11:35,1/2/2025 12:10,0.583333333,Planned Maint.,Bouy Body,Completed,,,SPM_Offshore,DPR 2857,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:18,WO-CBM_100412,ABB,CMB System for Planned Maint.,ABB – Monthly PLEM Valve operation,,,1/1/2025 6:46,1/1/2025 7:10,0.4,Planned Maint.,Valve,Closed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:14,WO-CBM_100410,ABB,CMB System for Planned Maint.,ABB – Monthly Subsea Hoses GVI,,,1/1/2025 6:46,1/1/2025 7:10,0.4,Planned Maint.,Submarine Hose,Completed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:13,WO-CBM_100409,ABB,CMB System for Planned Maint.,ABB – Monthly GVI above water Hoses,,,1/3/2025 9:47,1/3/2025 10:27,0.666666667,Planned Maint.,Floating Hose,Completed,,,ABB_Offshore,DPR 2858,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:12,WO-CBM_100408,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,1/1/2025 7:44,1/1/2025 9:30,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:11,WO-CBM_100407,ABB,CMB System for Planned Maint.,ABB - Weekly Buoys Freeboard/Draft GVI,,,1/1/2025 7:44,1/1/2025 9:30,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:08,WO-CBM_100406,ABB,CMB System for Planned Maint.,ABB - Weekly Buoy Hooks GVI & Lubrication,,,1/1/2025 7:44,1/1/2025 9:30,1.766666667,Planned Maint.,Bouy Body,Completed,,,ABB_Offshore,DPR 2855,2025-01 (Jan),P2 - Medium,,,January,2025
12/30/2024 15:03,WO-JET_100053,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk / Pipeline Inspection,,,12/31/2024 9:40,12/31/2024 11:00,1.333333333,Planned Maint.,Piping,Completed,,,Oil_Jetty,,2024-12 (Dec),P2 - Medium,,,December,2024
12/30/2024 15:00,WO-SPM-CBM_100068,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,12/31/2024 11:00,12/31/2024 12:00,1,Planned Maint.,Piping,Completed,,,ABB_SPM_Onshore,,2024-12 (Dec),P2 - Medium,,,December,2024
12/30/2024 14:56,WO-W_SHOP_100113,Genset-01,Generator- Megapower,Weekly Inspection,,,12/31/2024 9:00,12/31/2024 9:30,0.5,Planned Maint.,Engine,Completed,,,W_Shop,,2024-12 (Dec),P2 - Medium,,,December,2024
12/30/2024 14:44,WO-CBM_200076,ABB-ME-BY-04,ABB Charlie Buoy,Change out ABB04 (Charlie) worn out UKP Bushes.,,,12/29/2024 8:50,12/29/2024 10:05,1.25,Planned Corrective Maint.,Bouy Body,Completed,Worn,Replaced,ABB_Offshore,DPR 2854 / ABB Report 307,2024-12 (Dec),P2 - Medium,ABB Report,,December,2024
12/30/2024 14:29,WO-CBM_200073,ABB-ME-BY-02,ABB  Bravo Buoy,"Removed fouled fishing net from bravo mooring chain
Secure buoy line to demarcate 76mm wet storage chain.",,,12/26/2024 8:23,12/26/2024 8:37,0.233333333,Planned Corrective Maint.,Anchoring System,Completed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2852,2024-12 (Dec),P2 - Medium,,,December,2024
12/30/2024 14:23,WO-CBM_200072,ABB-ME-BY-05,ABB Alpha Buoy,MGR on ABB05 (Alpha) buoy mooring chain from the touchdown to the LKP,,,12/23/2024 9:48,12/23/2024 10:50,1.033333333,Planned Corrective Maint.,Anchoring System,Completed,Aquatic Exposure,Removed,ABB_Offshore,DPR 2850 / ABB Report 307,2024-12 (Dec),P2 - Medium,ABB Report,,December,2024
